"","miR.92a.3p","let.7c","miR.24.3p","miR.101.3p","miR.100.5p","miR.103a.3p","miR.30a.3p","miR.22.3p","miR.199b.3p","miR.199a.3p","miR.1269a","miR.93.5p","miR.1307.3p","miR.197.3p","miR.192.5p","miR.25.3p","miR.181a.5p","miR.126.3p","miR.223.3p","miR.9.5p","miR.29a.3p","miR.194.5p","miR.148a.3p","let.7a.5p","let.7d.3p","let.7b.5p","miR.205.5p","miR.142.3p","miR.28.3p","miR.30d.5p","miR.10b.5p","miR.182.5p","miR.143.3p","miR.21.5p","miR.10a.5p","miR.210","miR.375","miR.99b.5p","let.7f.5p","miR.30a.5p","miR.200c.3p","miR.183.5p","miR.23a.3p","miR.203a","miR.196b.5p","miR.16.5p","miR.92b.3p","miR.30e.3p","miR.21.3p","miR.191.5p"
"TCGA-B6-A0RU",0.47605758485013,1.9892594939121,0.65262109120296,0.974690687987801,1.65028310831856,0.0942130949611997,2.16846441667273,0.300250552310866,1.35215608596358,1.35228429777243,-3.20878551621143,0.456249752924199,-0.690170334560944,0.0343575753291407,-0.390238663594953,0.649810629124909,-0.448339523759033,1.67683851163688,-0.0214740702457581,5.94316542089327,-0.332218899359306,-0.188922240781594,0.643952832548182,0.00111445783057285,-0.593994708643452,0.851313408948238,3.07655231900303,-0.0491883051773279,0.863957558625374,0.39683601182638,2.11394660309073,-0.32560130822351,0.770733458012735,-0.403484420919327,-0.114434124338798,-0.783256920258367,-0.510772901197976,0.27329186204604,-0.42568448197243,2.87361934406842,-1.03589481896293,-0.973492612684041,0.517741468760253,-0.0656399656307372,0.261420380884434,1.38630864302744,-0.847862727744093,0.988161241021778,-0.73127655591108,0.12945012722361
"TCGA-B6-A0RV",-1.02277566666596,2.06957591834738,-0.94494491941972,0.748588722269183,1.03240799393379,-0.871832704593791,1.90636350833331,-0.00966416566201644,2.60720548899281,2.60779703740034,-3.20878551621143,-0.653070021757374,-1.93862285393189,-1.40374357682077,-0.926519164348365,0.20161335433265,-0.606558619356306,1.216391535227,-0.577882086064126,0.498183812095064,-0.115911957922696,-0.657799787556103,0.29919725821367,-0.0520891592669237,-0.666060461077295,1.56949537639133,1.29701215736269,0.556619996579887,-0.131729859971108,-0.192727773801458,1.9857381090193,0.849154264295228,-0.0696678729950158,0.634802480676829,-0.0317491379461732,-2.37573528467836,2.25105907954767,0.0866222545269295,-0.646559927382498,2.37499614230206,-0.828739655304267,-0.230398373331301,0.087799865710144,-0.666448391514098,0.200251132790832,1.08402249765878,-1.30957591170198,0.304581918438567,0.913217856039406,0.884219974323251
"TCGA-B6-A0WX",-1.01186691181879,2.82841047033386,-0.037795210603246,0.0741379168048049,0.48498969725258,0.0878343842888327,1.58351330447874,0.546278383779043,2.84085523363894,2.84120948063893,-3.20878551621143,0.321343848958788,-1.23098746799862,-0.503338380508362,-2.56834564650569,-0.763775032446864,-0.278597870150492,-0.274247787397465,-1.08587033903126,3.53761065033229,-1.08845196081619,-1.9004300868459,0.699959875462618,-1.16844170766702,-0.846832691586272,-0.47207129539151,4.16139817488611,0.153105359807657,-0.418924839824003,0.29112587903837,0.937826133712033,1.88260477681561,-1.56562978163873,0.899710198955244,-0.439251455310247,-1.34411545373516,-0.057683622697823,-0.57147536053391,-1.34841194188369,3.10090580729313,-0.562764184772071,1.63311626473863,0.211165892337695,-0.760907890457387,-1.08343836519488,-0.736337767139402,-0.640001249438921,-0.00229996903026297,-0.464890621409712,-0.974856792308273
"TCGA-B6-A0X0",0.47115286364747,0.216210355626282,-1.47764567741377,0.577515488903158,0.140535711805629,-1.27685770433703,2.20646830675613,-0.361746658228986,0.514957226412745,0.518577406015806,-3.20878551621143,-0.598791385773938,-0.737172250304816,-0.988518534045442,0.20066809988715,-0.345610025460132,-1.00783274292738,0.0246227836545021,-1.23376648719341,-0.32440081604118,-0.620555069662098,-0.139409935083625,1.62218829748433,0.392380384146355,-0.194878468286731,2.01646235626574,5.11178711385965,0.859467508607995,-0.394168221750634,-0.471329572266082,0.338775211363821,1.49282926095093,-1.40640215228982,-0.141581409253984,3.19382323487272,-2.15770682567702,0.652110954703522,-0.100665845807381,-0.656003124279989,2.5234081828864,0.0686610835546908,0.480339557105712,-0.324765126758708,-1.10343252264989,-0.503910529764648,0.139046622568491,1.25410832220193,-0.195985000611291,-0.288251157551199,0.686382361496655
"TCGA-B6-A2IU",-1.98446558446453,1.43726403308107,-0.249605385060294,1.31637472056279,0.807680064838621,0.239663808174402,1.86015114180639,-0.392114091703,0.20002179082079,0.199604946386781,-2.73448550675905,-1.45710292204812,-2.41059691113187,-0.983257965812435,-1.40843067504146,-0.170856124726647,-0.688947697116539,-1.6175802345669,-0.40619637542326,-2.45489583260534,1.22495811482209,-0.563766165942214,-0.721983240338011,1.10376146778858,-1.31946645290826,0.886915641383075,1.59398723904122,-3.50442226797494,-1.19993794382474,0.473481498083331,0.443219932276188,0.540645963568386,1.54983787305435,-0.0273175752462542,2.73615934025835,-5.75396653618546,1.37432653296594,-0.78581093941207,1.63481641901561,1.98262031496762,-0.0686611595442148,-0.728863630087346,-0.918805103850719,-0.77146689844284,-3.37922780552649,-0.469714047900847,0.75977671201778,0.483402645139201,-0.180882817290195,-0.142707522457897
"TCGA-BH-A0AU",-0.64600594958071,1.15737954932206,-1.05326175127881,0.0915223351393735,0.240050695771099,-0.396923837255668,1.32846639670045,0.428453857400932,2.4317613037115,2.43115457492655,-0.780936680007623,-0.344072880455135,0.433789717331043,-0.0758532173689357,0.59769175319359,0.0706098371886785,-1.09798893182398,-0.0933094415845357,-0.937391220860246,0.327617579368509,-0.787932851716372,-0.146415489145492,0.512063976563123,0.757621103325469,-0.695365209631091,2.09843974179562,3.84212337543418,1.37132624840073,-0.306513313651733,-0.624990284928403,1.40044647539428,-0.0874940062826965,-1.01315574115571,0.473285257653476,0.920443881491732,0.29845207575733,3.45320112008373,1.37573645938914,-0.136776343690777,1.51062410881074,-0.609513335364078,-0.987017961070833,-0.443128575557447,-0.800621525138396,0.043554360609015,-0.487266880526626,0.638525734905348,0.317711507867354,0.385411022283236,0.0391121358328341
"TCGA-BH-A0AV",0.303371608360138,-0.456337310672005,0.270370772156923,0.0199309976709952,0.759065309821127,-0.860828614811325,-1.3478813334138,0.875883577124412,1.77850977445329,1.78314739121354,-3.20878551621143,-0.450187435611454,0.506997388943612,0.295851730185849,-0.785937279930163,-0.34823521430333,0.651562241957466,-0.222316563656426,-0.0213105060089065,3.10556223468728,-1.21388388465323,-0.483021529111391,0.514373779802778,0.435079826315354,0.127586315172017,0.440879017980754,1.03040446510812,-0.121965547530849,0.68088256354647,-0.820796778249845,0.71077228700587,-1.29266428367822,0.414888012630115,1.02712859052124,-0.169220057911726,1.19935700786787,-2.09554247280715,1.16680554521389,0.782458891263104,-1.20331338706575,0.366941696966625,-1.61532980774913,0.901654361625582,-1.46423041287235,0.821926084402721,-0.167237683529098,1.00390941704208,0.360137256476195,0.481935369009676,-0.107893225454539
"TCGA-BH-A0AY",-0.463189666104082,0.823691969004033,0.460372092127226,-0.285140175745912,0.295126121070155,1.3749371492936,1.42302778111062,0.570960560195804,0.816949733193537,0.816676770591462,2.10308396646752,0.673702923045173,-0.201451926219764,-0.246259415283701,-0.897444533390919,1.60213515987155,0.0228395606314447,0.155700010560814,0.398369435684661,-1.1780274265067,-0.226688093378538,0.263328924233503,-0.261868558384567,-0.380142862146624,-1.04934593495906,0.453301142550915,-0.878554782047217,0.0837278741231895,0.566115749260602,1.27868754255331,1.01382244865852,0.819003857866553,0.20750788849703,0.450485569456344,-0.570711511724918,-0.890063510921145,2.75031053711361,0.0199222037257734,-0.128535867161801,3.10697694239646,0.461195379096713,1.51047944468579,-0.0952210228051698,0.0909732274518351,-1.81849840103671,0.304497613236682,0.215023382169469,-0.0979521936998768,1.21389231580352,1.66413056117109
"TCGA-BH-A0AZ",-1.46652532809353,1.40267908087241,-0.667659816365822,0.427333225910552,0.443996934612601,-0.490740308854194,0.914608363350192,0.678010911087686,2.61219347827499,2.61269794288973,0.147927229207303,-1.71932472814809,-0.889203156195938,-0.833319192354669,0.792724195980993,-1.31888147619979,-0.407911649643331,0.188813953730598,-1.49615986947581,3.30188045711285,-0.935863442073668,0.0676700325022441,1.08358902813259,0.803590300148253,-0.834763061458646,1.15134981505586,2.88745937103256,0.517029430154624,-0.56122618320806,-1.4323068521947,1.24484511183372,-0.51956348677338,-0.413459291758965,0.884253352059631,0.606810963074288,-2.07512760791728,3.20339710780201,0.237694876173347,0.654411171160239,0.77351929874729,-2.26147748480061,-1.68462376010907,0.0541932929059463,-0.214323631520426,1.30081022032089,-1.25554152903393,0.957012914942556,0.307141471236843,-0.289993466996563,-0.625384737731874
"TCGA-BH-A0B0",-1.25994167534215,1.28999474966484,-0.897528135683494,0.9202632270904,0.503334399149585,-0.432295127087183,1.54213660799029,0.963929279045946,2.32877170670103,2.33014033906374,-3.20878551621143,-1.09505886550118,-0.315209318731016,-0.676354788973426,0.723923511382303,-0.467229930976064,0.389209411248361,0.713951363281124,-0.862380468861012,-1.1386627178487,-0.329021580550688,1.15416790423201,1.23547124192133,0.528612942884418,0.0263804890524586,1.9250118960184,1.16541985892622,0.576472753894803,0.108634675105252,0.154562044348175,1.20233453147739,1.49500332167788,-0.00951095507014266,-0.0145921758290477,-0.237292202758081,-1.12230229848551,3.51194203566983,0.42879524349266,0.458435720835498,1.6010871645975,-0.14651279757785,-0.175654701597294,0.0414719838030457,0.530390883531496,0.29878826264763,0.191508112641387,0.428437236993759,0.912666232266849,-0.719329485285709,0.196100493974871
"TCGA-BH-A0B3",-0.616150986909618,0.462164251116551,0.0278871448691955,-0.607579131853887,-1.05505650892187,-0.860828366600085,0.338059620936242,0.580457215202589,2.1079569042712,2.10897119525331,7.03862901727778,-0.502627285522658,-0.436592323836489,0.642903286245836,-1.8140406949636,-0.444938983820489,-0.568727458557531,-0.122139071736589,-0.768444367390302,4.44032311206686,0.037163286106539,-1.41730397747157,1.58998981270044,-0.256657307649249,0.685004395282158,1.66244906333184,0.786854990950468,1.17979591597145,0.72477212309226,0.0645008130089533,0.51207457824227,0.00645109314214309,0.284171427944653,0.805469230730697,-0.529209668560986,1.12763235115063,-1.19104339254562,0.242010924088655,-0.710786840675471,0.891912573955608,-0.155335994817863,-0.0181579458756946,0.67299045627661,1.91187168596432,2.03729914672211,1.14444668293054,0.956344813134804,0.0699863435552537,0.594353985297998,-0.0345110888502163
"TCGA-BH-A0B4",-1.54156625669117,0.894600040655051,1.10277114371834,-0.839364951148406,0.749607533906005,-0.423709700634836,2.87158797178889,0.379016361085423,1.95370538206534,1.95446222838351,-3.20878551621143,-1.93804488362937,-0.622762764316249,-0.187898309081824,-0.840990968633042,-0.911132128403443,-1.2498291166979,1.21657557362597,-1.41671495578505,-1.35453853109055,-0.940947188603927,-0.484948158575792,-0.510031015833055,-0.688117798278018,0.141513265628982,-0.0828508552918201,-0.161402512544448,0.407117989697564,-0.019224124357704,1.66171632000846,1.83214237381245,1.53425604246527,0.24142300226373,0.396403294578739,-0.444281725623298,-1.0899041357339,0.266925034809896,1.54935746314039,-0.774991939510658,2.036940743635,0.139885206331856,1.60216541316589,0.854414788009175,-0.163949916778657,0.236675099587822,1.17694450996678,-0.692112511308737,0.501089752389472,0.527731801280112,0.753159479628918
"TCGA-BH-A0B5",0.209789735519273,0.833272367966623,-1.01966829793972,0.0206877289693317,-0.162590588987518,0.085907450082976,0.871571438115858,-0.0673205944256043,1.40891265257621,1.40897219376718,-2.00536131549366,0.315995473947854,-0.545696776723933,-1.38205138175092,-0.723280574153531,0.290110909150533,-0.689532221300651,-0.373328232035108,-0.725200882316058,-0.794190470084333,-1.11608025297673,-0.375577458630632,-0.622612851865856,0.199272326372729,-0.990601411702412,0.69217110786866,2.6973652486837,0.351934010555837,-0.104295356839359,-0.475895351513058,0.973454330065124,1.57505422848118,-0.737390728534702,0.462545050717811,3.36995458485826,-1.34808834267919,1.47384085685938,0.287165324357114,0.191924847167826,1.20978585122086,-0.0852412765885369,0.445804549742936,-0.359567211891576,-0.139264084834931,-0.502120393828381,-0.0733473611872952,1.783226963288,0.109873655740815,0.011807891448619,-0.169345717533213
"TCGA-BH-A0B7",-1.05783483695715,1.84337614656514,-0.0324812115587729,0.755383034130864,0.786800265309402,0.191173548190545,1.48960273673035,0.687854962233303,2.31789409668499,2.31855112186101,-0.554123827271342,-0.391128242220685,0.763063413617543,0.900522149290987,1.19816085577331,-0.0853871100059767,0.0790441058213514,2.1569532578817,1.04787636108198,1.28782643384065,0.217855647164319,0.746790347326415,1.8952641664024,-0.850704014584897,-0.235748863711205,-0.187794467913267,2.25219619947642,2.97350650881339,0.201283819177799,-0.956038042301673,1.72085825969886,1.57220589693081,-0.911185355603312,-0.211528281084718,-0.510630961647127,-0.482887397000505,3.04433322205081,1.32441575498565,-0.923853513648746,1.10357539311265,-0.916860231528583,1.48313859845947,0.339822033030869,-1.01389033188975,-0.201545697832168,0.147637251325083,-0.220379083946945,0.997858568113402,0.0301595686325378,1.39440594315238
"TCGA-BH-A0BA",-2.64606246428325,1.06636569472758,-2.11390058335582,1.83241453098165,-0.106925522924966,-2.23589138151683,2.83229155721989,-0.972786285510491,0.345046869051094,0.346898465188314,-3.20878551621143,-1.70963959943467,-3.31847837031197,-3.44658744325377,-1.33923148275341,0.372041977658011,0.575400516342713,-0.332451293085228,-2.0508396960005,-1.25824034209758,-0.751713596066637,-0.558934201358961,1.31446723090058,-0.0355629685881791,-1.69701655095106,1.80438644104805,1.00717397897343,-0.499863755284272,-1.0526519244731,0.232945983023386,1.67262825387964,1.95594903207109,0.590754700516058,-0.51887560379981,2.23856055059915,-4.48013157433315,2.90926193924138,-1.1911439935502,-0.770514083752444,2.85945126585104,-0.482199754914799,0.319690648647514,-0.719877931270483,0.892420553011162,-2.37563545918531,0.578488840858633,-1.38916866876827,0.541702143131261,-1.46229007519956,-1.09744830190064
"TCGA-BH-A0BC",-2.42642981840713,0.870071653217375,-0.292992119189078,0.767482061163944,0.218406849262154,0.250682701915471,2.24612330053178,-0.0352929364271741,1.49886730647706,1.49897392886319,-0.444064000097314,-0.0415386586234021,-1.017935543546,-1.65695382426342,-1.08466490448948,0.683217598106156,-0.231220675673365,0.707323087237372,-0.850719654756737,-0.443140567103365,-0.772626361959839,-0.796668770351245,0.0672621516704073,-0.328550896358792,-1.24805118999343,0.454537345710518,0.690108916163126,0.437058815284971,0.299097462025728,-0.772649267329173,1.32015723667392,1.72807042293653,0.10942124631466,0.704930338217061,-0.43244816319522,-2.26366177668951,4.02794584415151,-0.678850293740989,-0.138873481355246,2.63306937427647,-0.0656961418752147,1.19089595767124,-0.321383995327098,-1.65154246915889,-1.64591220679367,1.01993036981998,0.586392079013381,0.788468221110197,0.286425230992062,0.281060923099425
"TCGA-BH-A0BF",-0.00351777441508716,0.0404656673982497,-0.445308383625667,-0.0667002482299139,0.0795745543557658,0.321536402617467,-0.410623270982537,1.14449993727747,2.13397685685075,2.1343128273797,-2.45327661349576,-0.0502745563492653,0.450714104403284,-0.162637542507241,-0.353556931028377,-0.503732141605871,0.206850148937821,0.256774203644062,0.0298987262586436,-0.489560791984292,-0.227763705013135,-0.71999899367106,1.0378937271304,-0.618925268550917,-0.423592353432186,-0.227139696644608,2.99760086726979,2.03347118384465,0.268181689055572,-0.327306017905626,0.856627523479137,0.405371265347529,-0.6603826668018,1.09551393940776,-0.527293158496589,-0.651183596986037,-1.09242982088296,0.585564988078067,0.18315470971856,0.198655217610945,-0.184358674956082,-0.23719358856251,-0.238600303411291,-0.492326437483422,0.268487975989583,-0.147219712815414,0.853715889444584,-0.0109370683688326,0.869380627090207,0.25161253287861
"TCGA-BH-A0BJ",-2.00404520267835,1.19552738183732,-2.00651359486112,0.623945853903299,0.0416760252513733,-0.712855220791571,1.83996831760765,0.0158923008713732,1.15702632284094,1.15675829385519,-3.20878551621143,-1.44178646987665,-2.24674249956796,-2.48134519201324,-0.576616882997509,-0.180207454012747,-1.2989929213045,0.32474230918854,-2.30150507299352,-1.04375334353918,-1.57637640063577,0.659038767714147,0.551189977122192,-0.324206439776706,-1.88604682359015,1.20414469094727,0.150720292305996,-0.267852274549051,-0.347441084548276,0.0299194554706776,1.7848403609432,2.22997722885361,-0.415877175395016,0.434435382799887,2.4328633845755,-3.95792471045585,1.52725477329527,-0.233950981663721,-1.01041151951914,2.03334676137538,-1.1180609872095,1.42290504365555,-0.360273607921849,-0.189714838879619,-0.955853739467142,-0.786976426827675,-0.979758585730266,0.970075083889697,-0.599879470158507,-1.91157498227618
"TCGA-BH-A0BM",-2.54291324075936,2.2082470170744,-1.42877426588532,1.22702905600927,0.542787777889359,-1.70150120574804,1.94345834237111,-0.411575701777018,2.31964176580044,2.32083444982784,0.145964659598783,-1.93258266627928,-3.19985558672455,-1.61936843441997,-0.0418836258332469,-0.874997624059386,-1.59246702772175,-0.294465248272962,-2.06968659358753,-2.74156904358648,-0.662720446763176,0.541593375626226,0.588823630200734,1.02032613248378,-1.10997876847139,3.47197250071734,0.426095728415715,-1.50115460613562,-0.607185281704117,-0.172976242934828,0.889357571827553,0.609021442657435,0.478164360549119,0.0267717218661865,-0.864440963848315,-4.09883149441733,2.2871078833718,-0.327851967782049,-0.443612324773198,2.1378212036419,-0.613906267572414,-0.732111545246605,-0.166906017643056,0.519339182679357,-0.9985809724964,-0.253903716284238,-0.115174911460239,0.476025561768726,-1.54574248027306,0.0883095482798932
"TCGA-BH-A0BO",-0.635043536352118,1.74633020367508,-1.13144703603043,0.963286510309041,1.64923888635175,-0.331890243472211,2.89976053266965,0.226160590053341,1.59794256898107,1.59805365128665,-1.95196143423474,-0.429877623047332,-1.03408696566216,-0.703291621785354,-1.3630706678082,-0.432179666669683,-0.869643480568849,0.580143086892186,3.0023704010646,-0.767063730918367,-1.04197004119055,-0.850766280548057,0.835669999978263,0.301230568339315,-1.11833454419488,1.23015050463429,3.0099323914651,-0.553040431819033,-0.191620645091126,-0.63422665375103,2.46174032889329,1.73290324655319,-0.289011372897646,-0.172475082664331,0.527238629759088,-3.24412599601877,1.20537448481289,-0.00318961105137028,-0.302921418691584,3.00073887117015,-1.44268892266908,0.244675644719997,-0.393057424816863,-0.909399217387454,0.940957739418558,-1.7416517697661,-1.00561594741506,0.716391559333193,0.992036834734201,-0.874467544729693
"TCGA-BH-A0BP",-0.446202898172574,1.22321487258089,-0.49558340475031,0.425687133437616,1.18767697446509,-1.14393462708223,0.67975478305037,0.72715250859553,2.29088608979838,2.29236444397149,4.68437170758746,-0.377284716659956,-0.236784472750845,0.39480731958886,-0.757991988282186,0.403028959473415,-0.276993798906968,0.259880537823246,-0.620220327931357,4.15380053793795,-0.527013399322216,-0.892398934244902,0.395274717049293,0.278415824321185,-0.103379257792694,1.57769941654533,1.03468070114682,-0.200575566683062,0.440082222507161,-0.198428730775056,0.862498863096665,1.4661432151349,-0.287387226020233,0.705146670617843,0.0304370158640772,-2.22484305521848,3.29537062694396,0.836676237202878,0.138538504975456,0.602560123395461,-2.23294701965945,0.177915103151241,0.407607856219924,0.52867938609568,1.19330667370087,-0.210903158568799,0.892154568484738,0.351400632789645,1.21257754187586,0.588842481131611
"TCGA-BH-A0BQ",-0.51274129104972,1.11784284507709,-1.05522864201168,0.760410324830998,0.734160843424148,-0.89590384187664,2.48743420194952,0.584773447015621,1.90314197146263,1.90341655084548,-3.20878551621143,-0.822997439773125,-0.872042620208356,-0.920798217291487,-1.33113492750803,-0.336355355347278,0.348876150531533,-0.123237020581689,-0.395822214804971,-0.707527733357177,0.156035025172544,-0.479874338443256,0.911327908610074,0.811158888076211,-0.355166382540128,1.15944559581449,4.0485530507115,0.853387651142079,0.00729083677615172,-0.918646792603951,1.55147186301693,0.723479758004784,0.230338352788827,0.457071833101967,-0.0788074083431436,-2.41013094084464,-1.11931402182698,-0.0210710872039872,1.18621940098421,2.67752518907058,-0.615061080556849,-0.320354470345613,-0.086929959476155,0.144396582231723,1.58943819661437,-0.670949841630028,0.992964939920705,0.428786083295174,0.206915942960146,0.0343930374428929
"TCGA-BH-A0BR",-1.73268673226993,1.16149509387024,0.541146704542895,-0.461845523749211,-0.111520361851282,-0.77833002355734,0.0686103065084005,1.03730445464944,2.01965365569611,2.02044690488085,-1.85100776507612,-0.579221914698953,0.199327085236465,0.994863555277664,-0.419381823890333,-0.419653430533147,0.0709268335490911,0.571885022413253,-0.945907593252461,0.563338619790988,-0.768759949178099,-0.292631930225759,1.04670299987112,-0.36208480535034,0.392242956276917,0.921601818411261,1.88381998392667,0.583914673794533,0.760018409655645,-0.535460045695544,1.14570701435103,2.74372543759815,-0.412165389094076,0.304126671087346,-0.329066219209711,-0.3451543796886,3.59081140346413,0.563686316647004,-0.517373592449369,0.0667606509004433,0.571323270801344,1.96941499139279,0.702226645211519,-0.676566956212302,0.34717138174752,0.211722438733958,0.736031044966382,0.269958070323199,0.767131490071069,0.650785271146693
"TCGA-BH-A0BS",-1.99357827965803,0.489272193679417,-0.453354153257324,-1.13980055310365,-0.846269091288283,-0.296468582921722,1.99487670957778,0.27795101234681,0.492467644959008,0.492935808612458,-3.20878551621143,-0.865975573380343,-0.97366673885899,-0.633641906770344,-0.123483731141635,-1.2259434651525,-1.21773194480448,1.33782235414031,-0.791801743139084,-2.0057354857113,-0.903837642410718,0.085205074207356,2.135249609939,0.818464554301281,-0.401413783825088,0.749543684524077,6.07856983824946,-0.633052296263577,-0.649663450349522,-0.912144154441508,0.0937579339265984,2.13060811760834,-0.00726671600405737,-1.35724370874704,3.00602315340723,-0.0131406798526079,2.45341433142204,-0.154155412513282,1.35202472434692,1.78387085387493,0.771664866623059,1.65807573869185,0.558622443154331,-0.0729715146146859,-0.365707691230167,0.201435590255784,0.0106331030821938,-0.210342379849976,-1.49208952080776,1.74334605557828
"TCGA-BH-A0BT",-0.763745596462821,1.07281827635848,-0.140379517011768,0.164236046591625,-1.09267221885383,-0.273469663111113,1.89470571773175,0.0392530813589733,1.83516607250999,1.83576791219393,-2.31380016754284,-0.974299903621468,-0.483291741397027,0.540650235638303,-1.61876677812813,-1.25016475232463,0.125514911923458,0.144444930333165,-0.534357313969546,-1.09113981857584,-0.28019246373062,-1.13327664925957,1.92058726010323,1.11401730558515,-1.35528496399638,-0.370298144360426,6.10606380861551,0.542999662524316,-0.985023835786935,-0.562389932724191,1.93991360961916,1.75396131880365,-0.429564238330451,-0.52358964450076,1.32358826985709,0.367122070649602,1.93920645699651,0.692813387103202,1.11761054775632,1.3534343403642,-0.350745491561637,1.28467823121235,-0.702238101257219,2.07938064374354,0.567172999972572,0.110436411914938,0.509520169445828,0.644880562275889,-0.737490777728329,2.37994179133445
"TCGA-BH-A0BV",-2.03357957050105,-0.235463921972833,-0.946901390990829,0.115241012097545,-0.241476905122436,0.144497027427606,-0.172878254785893,0.13380083102671,1.39121086034914,1.39163788746579,-2.82590139138579,-0.190417525945598,-0.814977734461191,-1.51119451717956,-0.635315910485264,-0.553911570450731,-1.25685095019376,0.377629393975552,-1.76813025391709,-1.65025866457538,-1.13763119402408,-1.05170886405395,0.998874159150859,-1.98794284160435,-0.293564100670968,-1.25931541278385,-2.69794599819847,0.995911071691642,-0.751958445781874,-0.00813969396822856,0.462841619036892,2.17477683030849,-0.941897115592711,0.125342311192885,3.05692801565675,-2.33084845708007,5.10874518225083,0.12436425624043,-1.22171687485591,0.459709038113946,-0.271866242585505,1.98713283325988,0.313615218977768,-1.97434866043132,-1.11172347955888,1.32971210280609,-0.257841972941179,-0.334587953529072,-0.306327369561131,0.747431905849146
"TCGA-BH-A0BW",-0.926148723253489,0.835013984281673,-0.475899952954496,-0.516849962567667,1.67534953140481,-0.577141977442947,2.79543705800121,0.186273521783882,2.11443288838091,2.11602095702751,-0.417063113783951,-0.491951418539154,0.509468119994908,1.49430506876653,-0.808256624527294,-0.151621163914792,0.97278398916165,0.256206498238324,0.277503662703333,2.8102742408735,0.00488694095083275,-1.70205975013615,2.02214687095467,-0.37552823139159,1.23535342060248,0.520198534425479,-0.849262050936955,2.19182750708727,0.426186898457432,0.773149543081486,-0.234383249604461,-0.376989747677385,-1.75727640786704,0.0638933809094731,-2.11554101465597,2.43056123165546,0.0589038019113453,2.65262864515175,-0.691174466971001,2.37749371565954,-0.373452739564241,-0.884364667004146,-0.0203124232266685,-2.24681430607095,-1.33507666708894,0.626651485453731,1.2421685509621,0.917728049915253,0.710634714122657,-0.0568139559330021
"TCGA-BH-A0BZ",0.485577777019291,2.87701736001239,-0.193712761833101,0.0573726717613781,3.02671649736598,-0.239624049812813,2.41683754207937,0.0484256353189849,1.04891895749571,1.04841573031333,-2.39605401414209,-1.08256689490523,-1.21778629582222,0.168574252223777,-1.95775675326175,-0.434002606589395,-0.682827368087441,1.07327114158607,0.621332973847596,0.202686226646074,0.28413755268337,-1.23376537218186,-0.228518735991512,1.00888708965066,-0.528836093383918,1.08221184894439,4.99608073659183,-2.51754038904885,0.534869659857083,0.205322107978434,3.00285303528979,-1.52795676247376,1.30366395188436,-2.71002266503641,0.783603859905583,-3.13392232872875,0.991074425752673,0.193281956626675,0.616489712005682,2.26327893614951,-0.789826260063297,-2.6249937660885,-0.0236292220945256,-1.21452211654389,-0.323641159407909,-1.73260163154306,-1.01044506455446,0.778910570710252,-2.26590523091938,-0.719062736190109
"TCGA-BH-A0C0",-1.20229113810698,-1.28183628352426,0.121625289003912,0.677346347197448,-1.57701247091286,-0.0480675110441897,2.39779942508287,0.122051857197276,1.36730807237789,1.36815621912677,-3.20878551621143,-0.633636869346899,-0.326634070158988,-0.592366003010656,0.737072005413683,0.074137936203913,-0.423094407310309,0.168836237412927,0.103693009668702,-1.14274181459018,0.15307351695607,0.767996455341128,1.1861976596368,-0.556719858962895,0.332274330575812,0.450587555748704,0.528046772044869,2.71823031414293,-0.0766821322925981,0.692328731320801,0.0533387654520059,0.360589112764687,0.331156541726607,0.833155620086192,-1.37865633222659,-0.994404873234584,1.81483337243569,-0.285529883307518,-0.711338403223175,2.88301569469156,-1.27023582930973,0.48271002528368,0.742970495087491,-0.0943777194415159,-1.72643699888182,1.4225271281878,0.102322702342781,0.426066310315942,0.362721250732601,0.754013425067013
"TCGA-BH-A0C1",-0.0154485685125554,1.09847250390704,-0.887082944919831,-0.183535775206165,0.471356997418704,0.975565689149642,2.59930464247035,0.357705065175665,1.77512655157828,1.77564640588797,-0.568524612806018,1.28922241740403,0.432760224508014,-0.821088455674804,-0.128884165005605,0.772209251370022,0.828069228757862,0.950277560916712,-0.118093769427124,-0.535687917280803,-0.630810626390115,0.0143603877210774,0.344691361984207,0.581562610773513,-1.57212457465218,-0.480665036241886,2.72064334830655,1.28711561564306,0.212693901052079,-0.562534335643262,1.15483545560165,2.50807977797875,-1.00618033460992,-0.108491098542462,0.061053421200894,-1.06498885825378,2.9454289429608,1.26190141494806,-0.211531244611828,2.72394400742153,0.455950623718268,2.15550707385722,0.115922283992825,0.706876708603698,-0.0421748457130775,-0.176800503471197,0.656890007199493,0.390531261776374,0.156443467470357,-0.311177784815559
